month,state,district,pincode,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,bio_total,demo_total,bio_demo_ratio,anomaly_flag
2025-08,Jammu and Kashmir,Kishtwar,3461989,15.0,125.0,152.0,154.0,306.0,140.0,2.1702127659574466,1
2025-08,Jammu and Kashmir,Kulgam,4420993,48.0,202.0,238.0,117.0,355.0,250.0,1.4143426294820718,1
2025-08,Jammu and Kashmir,Kupwara,8309464,175.0,700.0,343.0,311.0,654.0,875.0,0.7465753424657534,1
2025-08,Jammu and Kashmir,Leh,4466541,20.0,36.0,7.0,8.0,15.0,56.0,0.2631578947368421,1
2025-08,Jammu and Kashmir,Pulwama,15556279,75.0,437.0,447.0,159.0,606.0,512.0,1.1812865497076024,1
2025-08,Jammu and Kashmir,Punch,3887285,96.0,337.0,599.0,247.0,846.0,433.0,1.9493087557603688,1
2025-08,Jammu and Kashmir,Rajouri,16665416,126.0,602.0,779.0,329.0,1108.0,728.0,1.5198902606310014,1
2025-08,Jammu and Kashmir,Ramban,5282208,66.0,142.0,590.0,78.0,668.0,208.0,3.1961722488038276,1
2025-08,Jammu and Kashmir,Reasi,8773282,32.0,228.0,149.0,120.0,269.0,260.0,1.0306513409961686,1
2025-08,Jammu and Kashmir,Samba,10598900,18.0,160.0,137.0,50.0,187.0,178.0,1.0446927374301676,1
2025-08,Jammu and Kashmir,Shupiyan,1151527,34.0,100.0,245.0,63.0,308.0,134.0,2.2814814814814817,1
2025-08,Jammu and Kashmir,Srinagar,30254980,120.0,1135.0,760.0,567.0,1327.0,1255.0,1.0565286624203822,1
2025-08,Jammu and Kashmir,Udhampur,19531275,23.0,399.0,281.0,299.0,580.0,422.0,1.3711583924349882,1
2025-08,Jharkhand,Bokaro,193745081,241.0,2306.0,613.0,750.0,1363.0,2547.0,0.5349293563579278,1
2025-08,Jharkhand,Chatra,40442362,179.0,1594.0,519.0,506.0,1025.0,1773.0,0.5777903043968433,1
2025-08,Jharkhand,Deoghar,87149828,218.0,2147.0,328.0,372.0,700.0,2365.0,0.2958579881656805,1
2025-08,Jharkhand,Dhanbad,262475253,255.0,3209.0,492.0,1052.0,1544.0,3464.0,0.4455988455988456,1
2025-08,Jharkhand,Dumka,108317305,193.0,2031.0,311.0,436.0,747.0,2224.0,0.3357303370786517,1
2025-08,Jharkhand,East Singhbhum,151330812,161.0,1994.0,574.0,875.0,1449.0,2155.0,0.672077922077922,1
2025-08,Jharkhand,Garhwa,60014927,165.0,1625.0,475.0,853.0,1328.0,1790.0,0.7414852037967616,1
2025-08,Jharkhand,Garhwa *,14798186,3.0,128.0,7.0,55.0,62.0,131.0,0.4696969696969697,1
2025-08,Jharkhand,Giridih,101683915,355.0,2724.0,591.0,697.0,1288.0,3079.0,0.41818181818181815,1
2025-08,Jharkhand,Godda,61883280,168.0,1865.0,495.0,445.0,940.0,2033.0,0.46214355948869223,1
2025-08,Jharkhand,Gumla,92710652,192.0,1922.0,455.0,786.0,1241.0,2114.0,0.5867612293144208,1
2025-08,Jharkhand,Hazaribag,51996904,30.0,459.0,11.0,75.0,86.0,489.0,0.17551020408163265,1
2025-08,Jharkhand,Hazaribagh,131326422,277.0,1962.0,498.0,540.0,1038.0,2239.0,0.46339285714285716,1
2025-08,Jharkhand,Jamtara,35054295,66.0,1154.0,195.0,265.0,460.0,1220.0,0.37674037674037675,1
2025-08,Jharkhand,Khunti,50105875,64.0,728.0,138.0,425.0,563.0,792.0,0.7099621689785625,1
2025-08,Jharkhand,Kodarma,18983903,9.0,106.0,10.0,31.0,41.0,115.0,0.35344827586206895,1
2025-08,Jharkhand,Koderma,46218424,63.0,684.0,199.0,233.0,432.0,747.0,0.5775401069518716,1
2025-08,Jharkhand,Latehar,52892020,154.0,1368.0,249.0,338.0,587.0,1522.0,0.3854235062376888,1
2025-08,Jharkhand,Lohardaga,47609529,93.0,712.0,150.0,310.0,460.0,805.0,0.5707196029776674,1
2025-08,Jharkhand,Pakaur,12241584,8.0,155.0,12.0,25.0,37.0,163.0,0.22560975609756098,1
2025-08,Jharkhand,Pakur,44869877,141.0,1561.0,296.0,244.0,540.0,1702.0,0.31708749266001174,1
2025-08,Jharkhand,Palamau,13976018,5.0,89.0,5.0,25.0,30.0,94.0,0.3157894736842105,1
2025-08,Jharkhand,Palamu,91255072,421.0,3141.0,762.0,781.0,1543.0,3562.0,0.43306202638226216,1
2025-08,Jharkhand,Pashchimi Singhbhum,26675782,14.0,391.0,32.0,133.0,165.0,405.0,0.4064039408866995,1
2025-08,Jharkhand,Purbi Singhbhum,86444864,5.0,222.0,27.0,191.0,218.0,227.0,0.956140350877193,1
2025-08,Jharkhand,Ramgarh,127515256,130.0,1217.0,187.0,272.0,459.0,1347.0,0.3405044510385757,1
2025-08,Jharkhand,Ranchi,189332265,290.0,3214.0,623.0,1223.0,1846.0,3504.0,0.5266761768901569,1
2025-08,Jharkhand,Sahebganj,61188021,166.0,1859.0,459.0,270.0,729.0,2025.0,0.359822309970385,1
2025-08,Jharkhand,Sahibganj,21215841,16.0,162.0,18.0,24.0,42.0,178.0,0.2346368715083799,1
2025-08,Jharkhand,Seraikela-Kharsawan,85724702,129.0,1297.0,358.0,537.0,895.0,1426.0,0.6271899088997898,1
2025-08,Jharkhand,Seraikela-kharsawan,57433501,5.0,281.0,34.0,201.0,235.0,286.0,0.818815331010453,1
2025-08,Jharkhand,Simdega,38420126,76.0,990.0,256.0,605.0,861.0,1066.0,0.8069353327085286,1
2025-08,Jharkhand,West Singhbhum,104133474,216.0,2429.0,553.0,954.0,1507.0,2645.0,0.5695389266817839,1
2025-08,Karnataka,Bagalkot,143840219,362.0,1292.0,638.0,672.0,1310.0,1654.0,0.7915407854984894,1
2025-08,Karnataka,Bagalkot *,27011185,7.0,50.0,10.0,39.0,49.0,57.0,0.8448275862068966,1
2025-08,Karnataka,Ballari,135291238,72.0,419.0,463.0,224.0,687.0,491.0,1.396341463414634,1
2025-08,Karnataka,Bangalore,379275289,171.0,2200.0,880.0,2464.0,3344.0,2371.0,1.4097807757166947,1
2025-08,Karnataka,Bangalore Rural,61218334,125.0,1066.0,294.0,414.0,708.0,1191.0,0.5939597315436241,1
2025-08,Karnataka,Belagavi,373562332,324.0,1419.0,913.0,423.0,1336.0,1743.0,0.7660550458715596,1
2025-08,Karnataka,Belgaum,392493920,318.0,2136.0,779.0,1213.0,1992.0,2454.0,0.8114052953156823,1
2025-08,Karnataka,Bellary,159785506,128.0,1031.0,493.0,727.0,1220.0,1159.0,1.0517241379310345,1
2025-08,Karnataka,Bengaluru,414588383,759.0,6348.0,2528.0,2190.0,4718.0,7107.0,0.6637591446257738,1
2025-08,Karnataka,Bengaluru Rural,1124326,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1
2025-08,Karnataka,Bengaluru South,34841893,25.0,193.0,2.0,6.0,8.0,218.0,0.0365296803652968,1
2025-08,Karnataka,Bidar,101270710,225.0,1213.0,829.0,774.0,1603.0,1438.0,1.1139680333564976,1
2025-08,Karnataka,Bijapur,175846767,178.0,1125.0,453.0,668.0,1121.0,1303.0,0.8596625766871165,1
2025-08,Karnataka,Chamarajanagar,31419710,8.0,73.0,7.0,35.0,42.0,81.0,0.5121951219512195,1
2025-08,Karnataka,Chamarajanagar *,2285306,0.0,3.0,0.0,1.0,1.0,3.0,0.25,1
2025-08,Karnataka,Chamrajanagar,75981807,68.0,485.0,395.0,252.0,647.0,553.0,1.167870036101083,1
2025-08,Karnataka,Chamrajnagar,46845388,9.0,94.0,22.0,50.0,72.0,103.0,0.6923076923076923,1
2025-08,Karnataka,Chickmagalur,139677856,26.0,424.0,116.0,313.0,429.0,450.0,0.9512195121951219,1
2025-08,Karnataka,Chikkaballapur,76998055,130.0,1048.0,340.0,369.0,709.0,1178.0,0.6013570822731128,1
2025-08,Karnataka,Chikkamagaluru,112551329,50.0,282.0,190.0,95.0,285.0,332.0,0.8558558558558559,1
2025-08,Karnataka,Chikmagalur,24242229,0.0,51.0,5.0,32.0,37.0,51.0,0.7115384615384616,1
2025-08,Karnataka,Chitradurga,140336139,153.0,1379.0,495.0,588.0,1083.0,1532.0,0.7064579256360078,1
2025-08,Karnataka,Dakshina Kannada,337196493,300.0,1909.0,839.0,652.0,1491.0,2209.0,0.6746606334841629,1
2025-08,Karnataka,Davanagere,83296150,2.0,183.0,21.0,165.0,186.0,185.0,1.0,1
2025-08,Karnataka,Davangere,156671401,190.0,1038.0,579.0,868.0,1447.0,1228.0,1.177379983726607,1
2025-08,Karnataka,Dharwad,149187454,235.0,1378.0,638.0,797.0,1435.0,1613.0,0.88909541511772,1
2025-08,Karnataka,Gadag,83826939,156.0,711.0,326.0,344.0,670.0,867.0,0.771889400921659,1
2025-08,Karnataka,Gadag *,14552967,4.0,23.0,10.0,19.0,29.0,27.0,1.0357142857142858,1
2025-08,Karnataka,Gulbarga,158603661,123.0,928.0,459.0,842.0,1301.0,1051.0,1.2366920152091254,1
2025-08,Karnataka,Hasan,146727330,37.0,424.0,48.0,225.0,273.0,461.0,0.5909090909090909,1
2025-08,Karnataka,Hassan,171945800,134.0,887.0,395.0,366.0,761.0,1021.0,0.7446183953033269,1
2025-08,Karnataka,Haveri,109844547,245.0,1059.0,501.0,592.0,1093.0,1304.0,0.8375478927203065,1
2025-08,Karnataka,Haveri *,20920091,5.0,42.0,9.0,34.0,43.0,47.0,0.8958333333333334,1
2025-08,Karnataka,Kalaburagi,146312372,183.0,824.0,993.0,412.0,1405.0,1007.0,1.3938492063492063,1
2025-08,Karnataka,Kodagu,87413579,51.0,401.0,127.0,167.0,294.0,452.0,0.6490066225165563,1
2025-08,Karnataka,Kolar,107557629,148.0,1217.0,574.0,629.0,1203.0,1365.0,0.8806734992679356,1
2025-08,Karnataka,Koppal,98003590,205.0,1088.0,505.0,561.0,1066.0,1293.0,0.8238021638330757,1
2025-08,Karnataka,Mandya,158871382,116.0,1179.0,583.0,632.0,1215.0,1295.0,0.9375,1
2025-08,Karnataka,Mysore,220884025,78.0,879.0,385.0,689.0,1074.0,957.0,1.1210855949895615,1
2025-08,Karnataka,Mysuru,216866346,102.0,908.0,661.0,305.0,966.0,1010.0,0.9554896142433235,1
2025-08,Karnataka,Raichur,119747174,213.0,1319.0,927.0,1135.0,2062.0,1532.0,1.345075016307893,1
2025-08,Karnataka,Ramanagar,68638924,75.0,775.0,346.0,405.0,751.0,850.0,0.882491186839013,1
2025-08,Karnataka,Shimoga,173203434,61.0,719.0,120.0,426.0,546.0,780.0,0.6991037131882202,1
2025-08,Karnataka,Shivamogga,159921235,112.0,592.0,393.0,200.0,593.0,704.0,0.8411347517730496,1
2025-08,Karnataka,Tumakuru,200176601,100.0,710.0,424.0,268.0,692.0,810.0,0.8532675709001233,1
2025-08,Karnataka,Tumkur,216769765,116.0,1005.0,412.0,914.0,1326.0,1121.0,1.1818181818181819,1
2025-08,Karnataka,Udupi,242322007,164.0,868.0,412.0,236.0,648.0,1032.0,0.6272991287512101,1
2025-08,Karnataka,Uttara Kannada,249977382,114.0,905.0,509.0,357.0,866.0,1019.0,0.8490196078431372,1
2025-08,Karnataka,Vijayanagara,83978017,64.0,463.0,56.0,184.0,240.0,527.0,0.45454545454545453,1
2025-08,Karnataka,Vijayapura,168814180,229.0,906.0,714.0,324.0,1038.0,1135.0,0.9137323943661971,1
2025-08,Karnataka,Yadgir,86033489,186.0,821.0,507.0,567.0,1074.0,1007.0,1.0654761904761905,1
2025-08,Karnataka,yadgir,47405234,15.0,99.0,23.0,85.0,108.0,114.0,0.9391304347826087,1
2025-08,Kerala,Alappuzha,485299267,139.0,1698.0,490.0,803.0,1293.0,1837.0,0.7034820457018498,1
2025-08,Kerala,Ernakulam,573965308,310.0,2749.0,964.0,1395.0,2359.0,3059.0,0.7709150326797386,1
2025-08,Kerala,Idukki,209792711,82.0,711.0,411.0,412.0,823.0,793.0,1.0365239294710327,1
2025-08,Kerala,Kannur,428463653,220.0,2618.0,626.0,1438.0,2064.0,2838.0,0.727016555125044,1
2025-08,Kerala,Kasaragod,135608670,104.0,1252.0,462.0,690.0,1152.0,1356.0,0.8489314664701547,1
2025-08,Kerala,Kasargod,61097166,2.0,95.0,3.0,79.0,82.0,97.0,0.8367346938775511,1
2025-08,Kerala,Kollam,512182934,222.0,2270.0,795.0,1160.0,1955.0,2492.0,0.7841957480946651,1
2025-08,Kerala,Kottayam,503827303,140.0,1456.0,490.0,723.0,1213.0,1596.0,0.7595491546649968,1
2025-08,Kerala,Kozhikode,402667109,475.0,3611.0,907.0,1659.0,2566.0,4086.0,0.627844384634206,1
2025-08,Kerala,Malappuram,448943775,507.0,6774.0,1342.0,2317.0,3659.0,7281.0,0.5024718483932985,1
2025-08,Kerala,Palakkad,581715966,190.0,2228.0,716.0,1622.0,2338.0,2418.0,0.9665150888797024,1
2025-08,Kerala,Pathanamthitta,448994890,124.0,1079.0,455.0,631.0,1086.0,1203.0,0.9019933554817275,1
2025-08,Kerala,Thiruvananthapuram,581973985,288.0,2767.0,936.0,1505.0,2441.0,3055.0,0.7987565445026178,1
2025-08,Kerala,Thrissur,695410546,245.0,2518.0,812.0,1853.0,2665.0,2763.0,0.9641823444283647,1
2025-08,Kerala,Wayanad,89475001,63.0,729.0,187.0,694.0,881.0,792.0,1.1109709962168979,1
2025-08,Ladakh,Kargil,6795636,19.0,64.0,20.0,13.0,33.0,83.0,0.39285714285714285,1
2025-08,Ladakh,Leh,6991689,13.0,81.0,5.0,21.0,26.0,94.0,0.2736842105263158,1
2025-08,Lakshadweep,Lakshadweep,35492843,18.0,55.0,31.0,51.0,82.0,73.0,1.1081081081081081,1
2025-08,Madhya Pradesh,Agar Malwa,20944583,39.0,336.0,59.0,223.0,282.0,375.0,0.75,1
2025-08,Madhya Pradesh,Alirajpur,23352706,110.0,786.0,375.0,420.0,795.0,896.0,0.8862876254180602,1
2025-08,Madhya Pradesh,Anuppur,41659476,87.0,575.0,265.0,585.0,850.0,662.0,1.2820512820512822,1
2025-08,Madhya Pradesh,Ashok Nagar,23196248,139.0,753.0,353.0,411.0,764.0,892.0,0.8555431131019037,1
2025-08,Madhya Pradesh,Balaghat,66893702,170.0,1046.0,1060.0,651.0,1711.0,1216.0,1.4059161873459327,1
2025-08,Madhya Pradesh,Barwani,26645292,181.0,1267.0,617.0,686.0,1303.0,1448.0,0.8992408557625949,1
2025-08,Madhya Pradesh,Betul,70935408,401.0,1086.0,1078.0,1387.0,2465.0,1487.0,1.6565860215053763,1
2025-08,Madhya Pradesh,Bhind,67780343,270.0,1522.0,609.0,525.0,1134.0,1792.0,0.6324595649749024,1
2025-08,Madhya Pradesh,Bhopal,103522367,251.0,1773.0,1195.0,1683.0,2878.0,2024.0,1.4212345679012346,1
2025-08,Madhya Pradesh,Burhanpur,15312715,114.0,404.0,352.0,370.0,722.0,518.0,1.3911368015414258,1
2025-08,Madhya Pradesh,Chhatarpur,66458765,327.0,1809.0,934.0,990.0,1924.0,2136.0,0.9003275620028077,1
2025-08,Madhya Pradesh,Chhindwara,89660155,279.0,1444.0,859.0,1185.0,2044.0,1723.0,1.185614849187935,1
2025-08,Madhya Pradesh,Damoh,39069285,119.0,1029.0,621.0,768.0,1389.0,1148.0,1.2088772845953002,1
2025-08,Madhya Pradesh,Datia,29962167,206.0,981.0,357.0,361.0,718.0,1187.0,0.6043771043771043,1
2025-08,Madhya Pradesh,Dewas,41417393,129.0,903.0,684.0,1016.0,1700.0,1032.0,1.6456921587608906,1
2025-08,Madhya Pradesh,Dhar,57254319,250.0,2047.0,750.0,927.0,1677.0,2297.0,0.7297650130548303,1
2025-08,Madhya Pradesh,Dindori,29874245,103.0,658.0,424.0,326.0,750.0,761.0,0.984251968503937,1
2025-08,Madhya Pradesh,East Nimar,49096353,59.0,394.0,120.0,359.0,479.0,453.0,1.0550660792951543,1
2025-08,Madhya Pradesh,Guna,50633804,131.0,1083.0,821.0,1065.0,1886.0,1214.0,1.5522633744855967,1
2025-08,Madhya Pradesh,Gwalior,59299345,286.0,1441.0,965.0,867.0,1832.0,1727.0,1.0601851851851851,1
2025-08,Madhya Pradesh,Harda,10149118,43.0,230.0,196.0,240.0,436.0,273.0,1.5912408759124088,1
2025-08,Madhya Pradesh,Harda *,19375992,2.0,90.0,45.0,137.0,182.0,92.0,1.956989247311828,1
2025-08,Madhya Pradesh,Hoshangabad,43375304,91.0,362.0,560.0,903.0,1463.0,453.0,3.2224669603524227,1
2025-08,Madhya Pradesh,Indore,89178443,366.0,2854.0,1473.0,1753.0,3226.0,3220.0,1.00155231294629,1
2025-08,Madhya Pradesh,Jabalpur,76243502,216.0,1937.0,1307.0,1363.0,2670.0,2153.0,1.2395543175487465,1
2025-08,Madhya Pradesh,Jhabua,26552488,117.0,1076.0,502.0,450.0,952.0,1193.0,0.7973199329983249,1
2025-08,Madhya Pradesh,Katni,44003219,235.0,926.0,1107.0,546.0,1653.0,1161.0,1.4225473321858864,1
2025-08,Madhya Pradesh,Khandwa,40536502,67.0,276.0,330.0,323.0,653.0,343.0,1.8982558139534884,1
2025-08,Madhya Pradesh,Khargone,52341360,132.0,895.0,803.0,1277.0,2080.0,1027.0,2.0233463035019454,1
2025-08,Madhya Pradesh,Maihar,19915387,6.0,125.0,5.0,37.0,42.0,131.0,0.3181818181818182,1
2025-08,Madhya Pradesh,Mandla,47212037,104.0,758.0,296.0,306.0,602.0,862.0,0.697566628041715,1
2025-08,Madhya Pradesh,Mandsaur,53659483,144.0,942.0,354.0,595.0,949.0,1086.0,0.8730450781968722,1
2025-08,Madhya Pradesh,Mauganj,18478384,1.0,95.0,0.0,35.0,35.0,96.0,0.36082474226804123,1
2025-08,Madhya Pradesh,Morena,35241885,240.0,1351.0,971.0,818.0,1789.0,1591.0,1.1237437185929648,1
2025-08,Madhya Pradesh,Narmadapuram,24456907,9.0,92.0,13.0,64.0,77.0,101.0,0.7549019607843137,1
2025-08,Madhya Pradesh,Narsimhapur,36067777,13.0,109.0,49.0,124.0,173.0,122.0,1.4065040650406504,1
2025-08,Madhya Pradesh,Narsinghpur,47765527,101.0,489.0,580.0,369.0,949.0,590.0,1.6057529610829102,1
2025-08,Madhya Pradesh,Neemuch,42621007,155.0,730.0,441.0,365.0,806.0,885.0,0.909706546275395,1
2025-08,Madhya Pradesh,Niwari,16060498,10.0,59.0,13.0,14.0,27.0,69.0,0.38571428571428573,1
2025-08,Madhya Pradesh,Pandhurna,10564634,2.0,28.0,4.0,12.0,16.0,30.0,0.5161290322580645,1
2025-08,Madhya Pradesh,Panna,37075422,130.0,922.0,612.0,660.0,1272.0,1052.0,1.207977207977208,1
2025-08,Madhya Pradesh,Raisen,52501220,144.0,892.0,703.0,948.0,1651.0,1036.0,1.592092574734812,1
2025-08,Madhya Pradesh,Rajgarh,38651543,138.0,638.0,723.0,1047.0,1770.0,776.0,2.277992277992278,1
2025-08,Madhya Pradesh,Ratlam,39785119,183.0,1100.0,1391.0,650.0,2041.0,1283.0,1.5895638629283488,1
2025-08,Madhya Pradesh,Rewa,88987819,231.0,1955.0,1063.0,1073.0,2136.0,2186.0,0.9766803840877915,1
2025-08,Madhya Pradesh,Sagar,75688295,224.0,1617.0,989.0,1119.0,2108.0,1841.0,1.1444082519001086,1
2025-08,Madhya Pradesh,Satna,72820825,189.0,1694.0,1177.0,1289.0,2466.0,1883.0,1.3089171974522293,1
2025-08,Madhya Pradesh,Sehore,53625032,90.0,519.0,498.0,763.0,1261.0,609.0,2.0672131147540984,1
2025-08,Madhya Pradesh,Seoni,49531521,199.0,1267.0,430.0,577.0,1007.0,1466.0,0.6864349011588275,1
2025-08,Madhya Pradesh,Shahdol,49411517,101.0,887.0,613.0,836.0,1449.0,988.0,1.4651162790697674,1
2025-08,Madhya Pradesh,Shajapur,60932997,158.0,777.0,487.0,803.0,1290.0,935.0,1.3782051282051282,1
2025-08,Madhya Pradesh,Sheopur,15242857,134.0,658.0,254.0,284.0,538.0,792.0,0.6784363177805801,1
2025-08,Madhya Pradesh,Shivpuri,51173834,218.0,1614.0,625.0,1144.0,1769.0,1832.0,0.9650845608292417,1
2025-08,Madhya Pradesh,Sidhi,30665460,171.0,1403.0,491.0,577.0,1068.0,1574.0,0.6780952380952381,1
2025-08,Madhya Pradesh,Singrauli,36513462,158.0,995.0,530.0,439.0,969.0,1153.0,0.8396880415944541,1
2025-08,Madhya Pradesh,Tikamgarh,49112999,176.0,1195.0,784.0,1057.0,1841.0,1371.0,1.3418367346938775,1
2025-08,Madhya Pradesh,Ujjain,65261379,230.0,1519.0,1266.0,986.0,2252.0,1749.0,1.286857142857143,1
2025-08,Madhya Pradesh,Umaria,21321860,48.0,436.0,277.0,362.0,639.0,484.0,1.3175257731958763,1
2025-08,Madhya Pradesh,Vidisha,34351089,170.0,736.0,960.0,996.0,1956.0,906.0,2.1565600882028666,1
2025-08,Madhya Pradesh,West Nimar,34740056,13.0,66.0,28.0,124.0,152.0,79.0,1.9,1
2025-08,Maharashtra,Ahilyanagar,8343126,0.0,22.0,0.0,0.0,0.0,22.0,0.0,1
2025-08,Maharashtra,Ahmadnagar,231978185,395.0,8009.0,3666.0,4921.0,8587.0,8404.0,1.021653777513385,-1
2025-08,Maharashtra,Ahmed Nagar,57967995,6.0,258.0,37.0,182.0,219.0,264.0,0.8264150943396227,1
2025-08,Maharashtra,Akola,75070049,107.0,1888.0,1232.0,2616.0,3848.0,1995.0,1.9278557114228456,1
2025-08,Maharashtra,Amravati,111620395,180.0,2873.0,1781.0,4622.0,6403.0,3053.0,2.0965946299934513,1
2025-08,Maharashtra,Aurangabad,109350082,295.0,4490.0,2466.0,4227.0,6693.0,4785.0,1.3984538236523192,1
2025-08,Maharashtra,Beed,66834875,310.0,3974.0,2533.0,2437.0,4970.0,4284.0,1.159859976662777,1
2025-08,Maharashtra,Bhandara,51253129,60.0,1044.0,659.0,1573.0,2232.0,1104.0,2.0199095022624434,1
2025-08,Maharashtra,Bid,39380290,4.0,400.0,18.0,348.0,366.0,404.0,0.9037037037037037,1
2025-08,Maharashtra,Buldana,64313192,13.0,683.0,99.0,771.0,870.0,696.0,1.248206599713056,1
2025-08,Maharashtra,Buldhana,84722603,159.0,3142.0,2044.0,3357.0,5401.0,3301.0,1.6356753482737734,1
2025-08,Maharashtra,Chandrapur,90660139,111.0,3658.0,1266.0,3517.0,4783.0,3769.0,1.2687002652519894,1
2025-08,Maharashtra,Chatrapati Sambhaji Nagar,1293004,1.0,0.0,3.0,16.0,19.0,1.0,9.5,-1
2025-08,Maharashtra,Chhatrapati Sambhajinagar,68462243,55.0,571.0,14.0,94.0,108.0,626.0,0.1722488038277512,1
2025-08,Maharashtra,Dharashiv,26053454,11.0,155.0,3.0,16.0,19.0,166.0,0.11377245508982035,1
2025-08,Maharashtra,Dhule,61572498,126.0,1836.0,1230.0,2410.0,3640.0,1962.0,1.8543046357615893,1
2025-08,Maharashtra,Gadchiroli,42462937,75.0,1603.0,889.0,3032.0,3921.0,1678.0,2.3353186420488385,1
2025-08,Maharashtra,Gondia,17227610,0.0,37.0,0.0,64.0,64.0,37.0,1.6842105263157894,1
2025-08,Maharashtra,Gondiya,30480350,91.0,1543.0,605.0,1393.0,1998.0,1634.0,1.2220183486238532,1
2025-08,Maharashtra,Gondiya *,17227682,0.0,73.0,5.0,61.0,66.0,73.0,0.8918918918918919,1
2025-08,Maharashtra,Hingoli,28483979,124.0,2435.0,970.0,1355.0,2325.0,2559.0,0.908203125,1
2025-08,Maharashtra,Hingoli *,863084,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1
2025-08,Maharashtra,Jalgaon,157227579,225.0,5240.0,3158.0,6143.0,9301.0,5465.0,1.7016099524332235,-1
2025-08,Maharashtra,Jalna,67273764,195.0,2637.0,2288.0,2779.0,5067.0,2832.0,1.7885633603953406,1
2025-08,Maharashtra,Kolhapur,199356940,242.0,4511.0,2629.0,3288.0,5917.0,4753.0,1.244636095919226,1
2025-08,Maharashtra,Latur,63827103,201.0,3961.0,1504.0,2855.0,4359.0,4162.0,1.0470814316598607,1
2025-08,Maharashtra,Mumbai,229694468,161.0,3403.0,2105.0,4872.0,6977.0,3564.0,1.9570827489481066,1
2025-08,Maharashtra,Mumbai City,78003932,121.0,1128.0,620.0,217.0,837.0,1249.0,0.6696,1
2025-08,Maharashtra,Mumbai Suburban,136825034,386.0,3624.0,2029.0,1054.0,3083.0,4010.0,0.768636250311643,1
2025-08,Maharashtra,Mumbai( Sub Urban ),58011104,0.0,136.0,18.0,182.0,200.0,136.0,1.4598540145985401,1
2025-08,Maharashtra,Nagpur,180655751,345.0,4365.0,2349.0,5540.0,7889.0,4710.0,1.674591381872214,1
2025-08,Maharashtra,Nanded,122609530,283.0,10843.0,3094.0,4654.0,7748.0,11126.0,0.6963242563134717,-1
2025-08,Maharashtra,Nandurbar,52326726,72.0,996.0,1077.0,2587.0,3664.0,1068.0,3.4275023386342376,1
2025-08,Maharashtra,Nandurbar *,21270920,0.0,37.0,2.0,92.0,94.0,37.0,2.473684210526316,1
2025-08,Maharashtra,Nashik,203252510,521.0,8438.0,5025.0,9602.0,14627.0,8959.0,1.6324776785714286,-1
2025-08,Maharashtra,Osmanabad,65339038,84.0,3208.0,1017.0,1555.0,2572.0,3292.0,0.7810507136349834,1
2025-08,Maharashtra,Palghar,89374690,248.0,3380.0,1941.0,1356.0,3297.0,3628.0,0.9085147423532653,1
2025-08,Maharashtra,Parbhani,53939106,276.0,3653.0,1988.0,2173.0,4161.0,3929.0,1.0587786259541985,1
2025-08,Maharashtra,Pune,377850902,913.0,11830.0,6530.0,6179.0,12709.0,12743.0,0.9972536095417451,-1
2025-08,Maharashtra,Raigad,85844811,86.0,967.0,89.0,198.0,287.0,1053.0,0.27229601518026564,1
2025-08,Maharashtra,Raigarh,144881528,130.0,3350.0,1670.0,1749.0,3419.0,3480.0,0.9821890261419133,1
2025-08,Maharashtra,Raigarh(MH),9780815,0.0,20.0,2.0,23.0,25.0,20.0,1.1904761904761905,1
2025-08,Maharashtra,Ratnagiri,175042595,88.0,1787.0,1335.0,2173.0,3508.0,1875.0,1.8699360341151385,1
2025-08,Maharashtra,Sangli,176356570,150.0,3075.0,2164.0,3895.0,6059.0,3225.0,1.8781773093614382,1
2025-08,Maharashtra,Satara,212935495,157.0,3954.0,2290.0,2372.0,4662.0,4111.0,1.1337548638132295,1
2025-08,Maharashtra,Sindhudurg,131231148,57.0,1102.0,577.0,647.0,1224.0,1159.0,1.0551724137931036,1
2025-08,Maharashtra,Solapur,188865639,302.0,10126.0,3831.0,3469.0,7300.0,10428.0,0.6999712340588743,-1
2025-08,Maharashtra,Thane,239304665,879.0,11800.0,5290.0,7996.0,13286.0,12679.0,1.0477917981072555,-1
2025-08,Maharashtra,Wardha,50851149,64.0,987.0,1112.0,2603.0,3715.0,1051.0,3.5313688212927756,1
2025-08,Maharashtra,Washim,39105976,88.0,2771.0,901.0,2378.0,3279.0,2859.0,1.1465034965034966,1
2025-08,Maharashtra,Washim *,14222550,0.0,48.0,0.0,34.0,34.0,48.0,0.6938775510204082,1
2025-08,Maharashtra,Yavatmal,98836689,184.0,8571.0,2274.0,6928.0,9202.0,8755.0,1.0509365006852445,-1
2025-08,Manipur,Bishnupur,16697693,278.0,1503.0,386.0,209.0,595.0,1781.0,0.3338945005611672,1
2025-08,Manipur,Chandel,29419364,52.0,261.0,124.0,89.0,213.0,313.0,0.678343949044586,1
2025-08,Manipur,Churachandpur,46911664,91.0,514.0,282.0,119.0,401.0,605.0,0.6617161716171617,1
2025-08,Manipur,Imphal East,54064802,393.0,2351.0,580.0,467.0,1047.0,2744.0,0.3814207650273224,1
2025-08,Manipur,Imphal West,69170936,397.0,2850.0,980.0,827.0,1807.0,3247.0,0.5563423645320197,1
